Date,Open,High,Low,Close,Adj Close,Volume
2014-11-21,108.7300033569336,108.7300033569336,107.62000274658203,107.86000061035156,85.73095703125,8417400
2014-11-24,107.91999816894531,108.2300033569336,106.63999938964844,106.87999725341797,84.9520263671875,9098000
2014-11-25,106.9800033569336,107.19000244140625,106.69999694824219,106.69999694824219,84.80894470214844,7367900
2014-11-26,106.7699966430664,107.25,106.5999984741211,107.20999908447266,85.2143325805664,5503700
2014-11-28,107.61000061035156,108.81999969482422,107.33000183105469,108.25,86.04095458984375,5881200
2014-12-01,107.88999938964844,108.80999755859375,107.3499984741211,108.02999877929688,85.8660659790039,5638800
2014-12-02,107.97000122070312,108.52999877929688,107.5,108.51000213623047,86.24761199951172,6184400
2014-12-03,108.54000091552734,108.98999786376953,107.6500015258789,107.72000122070312,85.61968231201172,8957400
2014-12-04,108.08999633789062,108.30000305175781,107.37999725341797,107.55999755859375,85.49250793457031,6697600
2014-12-05,107.52999877929688,108.73999786376953,107.22000122070312,108.51000213623047,86.24761199951172,6449700
2014-12-08,108.41999816894531,108.87999725341797,108.13999938964844,108.5199966430664,86.25555419921875,6499300
2014-12-09,108.22000122070312,108.47000122070312,106.88999938964844,108.05000305175781,85.8819808959961,7214300
2014-12-10,107.61000061035156,107.95999908447266,106.1500015258789,106.23999786376953,84.44332122802734,9416400
2014-12-11,105.8499984741211,107.30999755859375,105.36000061035156,106.72000122070312,84.8248519897461,7114600
2014-12-12,106.6500015258789,106.87000274658203,104.38999938964844,104.43000030517578,83.00469207763672,8325500
2014-12-15,104.7699966430664,105.05999755859375,103.62999725341797,103.95999908447266,82.63111877441406,12110600
2014-12-16,103.4800033569336,105.20999908447266,102.5,102.76000213623047,81.67732238769531,10209200
2014-12-17,103.2699966430664,104.48999786376953,102.69999694824219,104.06999969482422,82.7185287475586,10207600
2014-12-18,105.62000274658203,106.81999969482422,104.73999786376953,106.80999755859375,84.89635467529297,11756800
2014-12-19,106.62999725341797,107.38999938964844,105.5,105.55000305175781,83.89488220214844,19154400
2014-12-22,105.69000244140625,106.83000183105469,105.66999816894531,106.73999786376953,84.84072875976562,8124500
2014-12-23,106.66000366210938,106.91000366210938,103.91999816894531,104.27999877929688,82.88544464111328,10171700
2014-12-24,104.37999725341797,105.33000183105469,104.37999725341797,104.58999633789062,83.13185119628906,3415100
2014-12-26,105.06999969482422,105.69000244140625,104.69000244140625,105.05999755859375,83.50542449951172,2951000
2014-12-29,104.63999938964844,105.69000244140625,104.61000061035156,105.33000183105469,83.72003173828125,4273400
2014-12-30,105.41999816894531,105.80000305175781,105.05999755859375,105.36000061035156,83.74388885498047,4371700
2014-12-31,105.61000061035156,106.11000061035156,104.54000091552734,104.56999969482422,83.11597442626953,6202100
2015-01-02,105.05000305175781,105.55000305175781,104.12999725341797,104.5199966430664,83.07621002197266,5753600
2015-01-05,104.4800033569336,104.7300033569336,103.68000030517578,103.79000091552734,82.49598693847656,8079300
2015-01-06,104.33999633789062,104.98999786376953,102.94000244140625,103.27999877929688,82.09062957763672,7428000
2015-01-07,103.91000366210938,105.83000183105469,103.80999755859375,105.55999755859375,83.90282440185547,7931700
2015-01-08,106.05999755859375,106.48999786376953,105.75,106.38999938964844,84.56253051757812,9916000
2015-01-09,106.5,106.5,104.75,104.94000244140625,83.41006469726562,7364800
2015-01-12,105.16999816894531,105.81999969482422,104.30000305175781,104.58000183105469,83.12391662597656,6839000
2015-01-13,105.44000244140625,106.33000183105469,104.23999786376953,104.76000213623047,83.2669677734375,10151100
2015-01-14,103.86000061035156,104.43000030517578,103.51000213623047,104.0,82.66290283203125,8887700
2015-01-15,102.97000122070312,103.93000030517578,101.94999694824219,102.48999786376953,81.46271514892578,10834800
2015-01-16,102.05999755859375,104.62000274658203,102.0,104.04000091552734,82.6947021484375,14092300
2015-01-20,101.55000305175781,102.05000305175781,100.26000213623047,101.29000091552734,80.5088882446289,20460000
2015-01-21,100.55999755859375,102.0999984741211,100.4000015258789,101.9000015258789,80.99375915527344,11702900
2015-01-22,102.38999938964844,103.83000183105469,101.56999969482422,103.76000213623047,82.4721450805664,9036600
2015-01-23,102.94000244140625,102.97000122070312,101.94000244140625,102.19999694824219,81.2322006225586,10126000
2015-01-26,101.80000305175781,102.44999694824219,101.20999908447266,102.26000213623047,81.2798843383789,8962800
2015-01-27,101.83000183105469,102.7699966430664,100.93000030517578,102.08999633789062,81.14476013183594,10160500
2015-01-28,102.4800033569336,102.93000030517578,101.44000244140625,101.4800033569336,80.65992736816406,9053200
2015-01-29,101.51000213623047,102.45999908447266,100.66999816894531,102.37999725341797,81.37528991699219,7569300
2015-01-30,101.58000183105469,102.0,100.08999633789062,100.13999938964844,79.5948257446289,10676300
2015-02-02,100.48999786376953,100.8499984741211,99.37999725341797,100.83000183105469,80.14324951171875,8990700
2015-02-03,101.4000015258789,102.55999755859375,101.12000274658203,102.45999908447266,81.43883514404297,10005200
2015-02-04,102.12000274658203,102.44999694824219,101.0199966430664,101.36000061035156,80.56453704833984,9514100
2015-02-05,101.56999969482422,102.55999755859375,101.45999908447266,102.45999908447266,81.43883514404297,6642200
2015-02-06,102.11000061035156,102.44999694824219,100.83000183105469,101.0999984741211,80.35787963867188,9215700
2015-02-09,101.05999755859375,101.05999755859375,99.0999984741211,99.77999877929688,79.30867767333984,9851700
2015-02-10,100.19000244140625,100.69999694824219,99.43000030517578,100.3499984741211,79.7617416381836,12275500
2015-02-11,100.45999908447266,100.79000091552734,99.94999694824219,100.37999725341797,79.78557586669922,8177000
2015-02-12,100.5,100.54000091552734,97.1500015258789,98.44000244140625,78.24362182617188,25835200
2015-02-13,98.44000244140625,99.66999816894531,98.33000183105469,99.62000274658203,79.18153381347656,11153600
2015-02-17,99.38999938964844,100.4800033569336,99.12000274658203,100.44000244140625,79.83329772949219,8627100
2015-02-18,100.69999694824219,100.94000244140625,99.37999725341797,99.95999908447266,79.4517822265625,7878200
2015-02-19,99.94999694824219,100.83999633789062,99.61000061035156,100.69999694824219,80.03993225097656,10028200
2015-02-20,100.18000030517578,100.37000274658203,99.11000061035156,100.26000213623047,80.24806213378906,10085700
2015-02-23,100.73999786376953,100.7699966430664,99.80000305175781,100.18000030517578,80.18401336669922,6878200
2015-02-24,100.25,101.05000305175781,100.0,100.69999694824219,80.6002197265625,6587200
2015-02-25,100.94000244140625,101.29000091552734,100.16000366210938,101.20999908447266,81.00843811035156,9684000
2015-02-26,101.37999725341797,103.18000030517578,101.22000122070312,102.80000305175781,82.28105163574219,11437900
2015-02-27,103.04000091552734,103.33000183105469,102.4800033569336,102.51000213623047,82.0489273071289,8500000
2015-03-02,102.51000213623047,103.41000366210938,102.51000213623047,103.22000122070312,82.61721801757812,7277600
2015-03-03,103.0999984741211,103.0999984741211,101.80999755859375,102.33999633789062,81.91285705566406,6419700
2015-03-04,102.12000274658203,102.12000274658203,101.16999816894531,101.6500015258789,81.36058807373047,8665500
2015-03-05,102.06999969482422,103.20999908447266,102.0,102.5199966430664,82.05695343017578,8042300
2015-03-06,102.08999633789062,102.43000030517578,99.87999725341797,100.11000061035156,80.12798309326172,9287600
2015-03-09,100.19999694824219,100.91999816894531,99.76000213623047,100.66000366210938,80.5682144165039,5701100
2015-03-10,99.98999786376953,100.44000244140625,99.51000213623047,99.52999877929688,79.66374206542969,8735700
2015-03-11,99.83000183105469,99.83000183105469,98.22000122070312,98.31999969482422,78.69528198242188,9138100
2015-03-12,98.95999908447266,100.23999786376953,98.83000183105469,99.83000183105469,79.90386962890625,8318000
2015-03-13,99.8499984741211,100.05000305175781,98.63999938964844,99.20999908447266,79.4075927734375,7821800
2015-03-16,99.73999786376953,101.06999969482422,99.73999786376953,101.05999755859375,80.88835906982422,7726500
2015-03-17,100.11000061035156,100.5199966430664,99.41000366210938,99.88999938964844,79.951904296875,7301500
2015-03-18,99.88999938964844,101.73999786376953,99.12999725341797,101.45999908447266,81.20850372314453,7972500
2015-03-19,101.04000091552734,101.95999908447266,100.91000366210938,101.69000244140625,81.3926010131836,6863100
2015-03-20,101.87000274658203,102.9000015258789,101.76000213623047,102.4000015258789,81.96088409423828,12433800
2015-03-23,102.47000122070312,103.3499984741211,102.2300033569336,102.9800033569336,82.42513275146484,9016000
2015-03-24,102.83000183105469,103.2300033569336,101.93000030517578,101.95999908447266,81.60872650146484,8390700
2015-03-25,101.8499984741211,102.5,100.33999633789062,100.33999633789062,80.31208801269531,8444100
2015-03-26,99.94999694824219,100.80999755859375,99.55999755859375,100.13999938964844,80.15199279785156,9972400
2015-03-27,100.27999877929688,100.94999694824219,100.1500015258789,100.33999633789062,80.31208801269531,5847400
2015-03-30,101.23999786376953,101.86000061035156,100.76000213623047,101.55000305175781,81.28058624267578,6061200
2015-03-31,100.97000122070312,101.48999786376953,100.58999633789062,100.5999984741211,80.52018737792969,8028000
2015-04-01,100.45999908447266,100.45999908447266,98.61000061035156,99.1500015258789,79.35958099365234,11368100
2015-04-02,99.44000244140625,99.98999786376953,98.88999938964844,99.63999938964844,79.75175476074219,6097100
2015-04-06,98.83999633789062,99.55999755859375,98.04000091552734,99.16000366210938,79.36762237548828,9697600
2015-04-07,99.55000305175781,100.87000274658203,99.43000030517578,100.0999984741211,80.1199951171875,7900300
2015-04-08,99.83999633789062,100.44999694824219,99.5999984741211,100.16000366210938,80.16802215576172,7354100
2015-04-09,100.56999969482422,101.6500015258789,100.33000183105469,101.33000183105469,81.10449981689453,8073900
2015-04-10,101.33000183105469,102.13999938964844,100.93000030517578,102.05999755859375,81.68876647949219,6786500
2015-04-13,101.54000091552734,101.9800033569336,100.55000305175781,100.55000305175781,80.48016357421875,10753500
2015-04-14,101.05000305175781,101.45999908447266,100.19000244140625,100.5199966430664,80.45613098144531,9322200
2015-04-15,100.54000091552734,101.23999786376953,100.33000183105469,100.5999984741211,80.52018737792969,8237100
2015-04-16,100.2699966430664,100.31999969482422,99.7699966430664,99.79000091552734,79.8718490600586,7324800
2015-04-17,99.37000274658203,99.8499984741211,99.11000061035156,99.58000183105469,79.70376586914062,11084200
2015-04-20,100.26000213623047,100.87999725341797,100.05000305175781,100.20999908447266,80.20801544189453,6668500
2015-04-21,100.66000366210938,100.98999786376953,100.16000366210938,100.30000305175781,80.28003692626953,6532700
2015-04-22,100.62999725341797,100.80000305175781,99.95999908447266,100.43000030517578,80.38411712646484,4763900
2015-04-23,100.5,100.81999969482422,99.91000366210938,100.45999908447266,80.40811920166016,7351500
2015-04-24,100.11000061035156,101.52999877929688,100.0,101.08000183105469,80.90438842773438,6566900
2015-04-27,101.16000366210938,101.5999984741211,100.47000122070312,100.58000183105469,80.50416564941406,9113900
2015-04-28,100.44999694824219,100.94999694824219,99.30999755859375,100.73999786376953,80.63223266601562,7484600
2015-04-29,100.51000213623047,100.61000061035156,99.9000015258789,100.38999938964844,80.35211181640625,8926200
2015-04-30,100.06999969482422,100.1500015258789,98.7699966430664,99.19999694824219,79.39962768554688,10170600
2015-05-01,99.62000274658203,100.38999938964844,99.62000274658203,100.12999725341797,80.14398956298828,6255000
2015-05-04,100.33000183105469,100.55000305175781,100.16000366210938,100.3499984741211,80.320068359375,5532400
2015-05-05,100.12999725341797,100.29000091552734,99.29000091552734,99.5,79.63975524902344,8828000
2015-05-06,99.62000274658203,99.87000274658203,98.66000366210938,99.16999816894531,79.3756103515625,8030800
2015-05-07,98.94000244140625,100.0,98.91000366210938,99.66000366210938,79.76779174804688,6401600
2015-05-08,100.4800033569336,101.66999816894531,100.44000244140625,101.47000122070312,81.21652221679688,7508600
2015-05-11,101.31999969482422,101.66000366210938,101.01000213623047,101.02999877929688,80.86434173583984,5698900
2015-05-12,100.87999725341797,101.05000305175781,100.27999877929688,100.47000122070312,80.41610717773438,6903100
2015-05-13,100.68000030517578,101.12999725341797,100.47000122070312,100.55000305175781,80.48016357421875,5826800
2015-05-14,100.97000122070312,101.87000274658203,100.94999694824219,101.83000183105469,81.50466918945312,5454000
2015-05-15,101.9800033569336,102.31999969482422,101.66999816894531,102.30000305175781,81.880859375,6023500
2015-05-18,102.37000274658203,104.33999633789062,102.31999969482422,103.41999816894531,82.7773208618164,10479600
2015-05-19,103.66000366210938,104.12000274658203,103.26000213623047,103.95999908447266,83.20951080322266,7724100
2015-05-20,104.41999816894531,104.4800033569336,103.30999755859375,103.5999984741211,82.92137145996094,7146500
2015-05-21,102.91000366210938,103.30000305175781,102.33999633789062,102.41999816894531,82.5746841430664,6875600
2015-05-22,102.2699966430664,102.41000366210938,101.33000183105469,101.3499984741211,81.7120132446289,6216600
2015-05-26,101.2300033569336,101.55000305175781,100.58000183105469,100.81999969482422,81.28471374511719,7918900
2015-05-27,101.01000213623047,101.41000366210938,100.80000305175781,101.12999725341797,81.53465270996094,9297900
2015-05-28,101.01000213623047,101.69999694824219,100.80999755859375,101.1500015258789,81.55077362060547,5700100
2015-05-29,101.55000305175781,101.62000274658203,99.83000183105469,100.13999938964844,80.7364730834961,9957800
2015-06-01,100.27999877929688,100.5999984741211,99.72000122070312,100.04000091552734,80.6558609008789,7298100
2015-06-02,99.91999816894531,100.23999786376953,99.0999984741211,99.9800033569336,80.60747528076172,8312400
2015-06-03,100.31999969482422,100.43000030517578,99.83999633789062,100.08999633789062,80.6961669921875,5375200
2015-06-04,99.94000244140625,100.47000122070312,99.05999755859375,99.2300033569336,80.00281524658203,8057900
2015-06-05,98.98999786376953,99.05000305175781,98.19999694824219,98.58999633789062,79.4867935180664,7557300
2015-06-08,98.5999984741211,98.9800033569336,97.95999908447266,97.95999908447266,78.9788589477539,7054600
2015-06-09,98.44000244140625,98.54000091552734,97.80000305175781,98.20999908447266,79.1804428100586,7844300
2015-06-10,98.4800033569336,99.55000305175781,98.19999694824219,98.87999725341797,79.7206039428711,10025100
2015-06-11,99.19999694824219,99.80000305175781,98.83000183105469,99.23999786376953,80.01087188720703,6175200
